id,lon,lat
542953700,-80.5452109,43.469816099999996
6859253537,-80.5369056,43.4715509
7792913681,-80.5426458,43.467385799999995
1668187656,-80.5384066,43.4676842
1983412251,-80.5441773,43.4705953
1613888769,-80.5413595,43.4640604
3725214095,-80.5397691,43.470261
2727953408,-80.5431448,43.472722
1585292297,-80.5353342,43.4714208
3859845378,-80.5471665,43.4693028
298025682,-80.5513923,43.4676577
1668187722,-80.5389435,43.468826799999995
1926390115,-80.5410127,43.4718946
5562959584,-80.5314992,43.4651102
6809281477,-80.5504539,43.4746133
1532226928,-80.5390978,43.4697684
9695557083,-80.5292316,43.4650355
9414267926,-80.53823229999999,43.4710476
9991207490,-80.5554681,43.471402399999995
9356754564,-80.54847749999999,43.4722371
3151288174,-80.55022,43.4744411
5931335350,-80.530352,43.473022
6928693422,-80.5294172,43.4641009
533769764,-80.5582546,43.470534199999996
9454423171,-80.54176559999999,43.464123099999995
5512659961,-80.54681889999999,43.4696462
1683663463,-80.53609229999999,43.4636741
1680975878,-80.5390443,43.4748605
3725314866,-80.5419289,43.469023299999996
4744233769,-80.5319081,43.4717714
1933039816,-80.5405385,43.4697797
4211142315,-80.5385139,43.4712114
1551395156,-80.533431,43.4659453
8307736598,-80.54620249999999,43.474016899999995
1606967361,-80.5598298,43.4705362
2882855371,-80.5420154,43.4727233
4744233781,-80.53295729999999,43.4720612
1923744284,-80.5376591,43.4710472
6949965600,-80.5377336,43.475218399999996
7074161039,-80.54202389999999,43.4726672
293015469,-80.543829,43.474807999999996
3561474702,-80.5439954,43.473563299999995
11901343918,-80.54599189999999,43.463023799999995
9996176269,-80.5620103,43.468528899999995
2707936306,-80.52979669999999,43.4732176
12173994824,-80.5354637,43.4698888
1999594196,-80.5437584,43.4724761
6809281454,-80.5489589,43.475353899999995
1670745175,-80.5618404,43.4722351
9987490457,-80.559418,43.469903099999996
2882855345,-80.5418715,43.4726913
11751656466,-80.5302411,43.4634904
1983396687,-80.5403127,43.469615999999995
1572274271,-80.5412523,43.464420499999996
6883986623,-80.54010889999999,43.468820199999996
1924311141,-80.54197839999999,43.4728324
1551340378,-80.54212249999999,43.469472599999996
1613888780,-80.5396001,43.463409999999996
6451039320,-80.54467799999999,43.4737563
1928130844,-80.5424075,43.4733902
1978968412,-80.5402476,43.4708865
5587309603,-80.54183859999999,43.471909499999995
8944975111,-80.5479048,43.4751896
5368661010,-80.5333017,43.473217
1976914988,-80.5440303,43.471706999999995
9996176192,-80.5620916,43.4725481
4744233739,-80.5291683,43.4743952
481695408,-80.536902,43.4718106
6943961121,-80.5401435,43.4734298
8198274523,-80.529352,43.4717574
6928693448,-80.529096,43.464238599999995
12211396295,-80.5414088,43.4639336
2573975690,-80.5544324,43.469845799999995
5562961560,-80.5328016,43.4651065
11922622310,-80.5347438,43.4694594
1928136341,-80.5419174,43.471909
1670745209,-80.5624479,43.472356399999995
3872110759,-80.54223189999999,43.475197099999995
1572288599,-80.5446717,43.4741205
390111740,-80.53028049999999,43.4658313
3725214098,-80.5397152,43.4701415
1606967632,-80.5599613,43.470919699999996
9695530894,-80.5306724,43.4648955
5368788261,-80.5331996,43.4736568
1680976066,-80.5405779,43.4755788
6928693415,-80.529512,43.464334099999995
11970617687,-80.5410449,43.465143399999995
1605689204,-80.5334251,43.4691979
1585297086,-80.5347729,43.4705558
5559924111,-80.531126,43.4661796
9996176320,-80.5618416,43.4643399
3872110765,-80.5414242,43.475549799999996
1674820187,-80.5319657,43.4633642
1551365017,-80.5468593,43.4764543
4744233772,-80.5317177,43.4723602
8932509594,-80.5586704,43.467852799999996
1435948776,-80.54556939999999,43.468826899999996
1435992441,-80.5365479,43.4695835
1503542036,-80.546216,43.467219799999995
8198274536,-80.5361312,43.471969699999995
11170882033,-80.5418152,43.473534199999996
1664677578,-80.5359283,43.471086299999996
5362429567,-80.5351622,43.4727402
5512660000,-80.5471342,43.468724099999996
404788835,-80.53158859999999,43.4669445
1926427506,-80.5403606,43.471190799999995
3725214083,-80.542221,43.471255299999996
10664984652,-80.52959369999999,43.4664688
296267093,-80.5531096,43.465422
1928274152,-80.5423521,43.4681481
6371162391,-80.5311708,43.475045699999995
9695557108,-80.530236,43.4648836
3151287988,-80.53799459999999,43.473017299999995
4211142322,-80.54166769999999,43.473707
8171983428,-80.5479824,43.472677
2878722559,-80.5404203,43.4690516
7805254130,-80.5422297,43.4688835
5562961562,-80.5324435,43.465142199999995
1450232939,-80.538439,43.4707055
297626875,-80.545609,43.4662144
1680976118,-80.5414725,43.475812499999996
1015447246,-80.5342363,43.4634065
474770385,-80.5371677,43.472868299999995
7483247561,-80.53649469999999,43.472797199999995
2738049730,-80.5455051,43.4739179
8198274594,-80.53601479999999,43.4757362
1976914925,-80.5440974,43.4717426
2882855748,-80.541822,43.4730456
1776714227,-80.54319869999999,43.472602699999996
3872192582,-80.5442399,43.4712538
1670745353,-80.5591701,43.473425399999996
5931335373,-80.53013779999999,43.473775499999995
8939587715,-80.5514163,43.476232599999996
4464091977,-80.56128269999999,43.477182
1933039864,-80.5408314,43.4705035
5997741230,-80.54372459999999,43.4702664
1936239778,-80.5425051,43.4721212
3877637079,-80.5444851,43.4705855
1585306141,-80.5445223,43.4683066
2848671576,-80.5452806,43.4735821
1680975792,-80.5408736,43.4744348
3725314850,-80.539142,43.4697251
8932623967,-80.5562221,43.4663748
5559924022,-80.5309142,43.468748399999996
9987345986,-80.5451254,43.4658312
5562961539,-80.53279119999999,43.4650501
11272277598,-80.5422897,43.4685114
2173954232,-80.5461313,43.474872999999995
1450232973,-80.5422183,43.4718589
2716390906,-80.5389644,43.4755294
1435948774,-80.5403591,43.467953699999995
2380537547,-80.5529974,43.465465099999996
2707905706,-80.5391604,43.4700069
5873935095,-80.5621318,43.4731078
295175077,-80.5578361,43.4676882
5934471535,-80.52965429999999,43.473241699999996
6391917912,-80.5442863,43.4727025
2560499972,-80.5530162,43.4753483
6928693446,-80.52914779999999,43.4641133
3891129423,-80.5370964,43.4732991
10844690257,-80.5294783,43.4667368
7805105121,-80.53251,43.473318
2888358099,-80.5360061,43.4757245
11751656468,-80.5299854,43.4632271
5931335333,-80.5311084,43.473640599999996
1585292260,-80.5363915,43.470971899999995
1863691109,-80.5570753,43.4733193
3725314852,-80.5393654,43.4696341
299183821,-80.5604664,43.466583199999995
308007222,-80.5510931,43.4672415
1674820210,-80.53890539999999,43.4636569
2711790598,-80.52915999999999,43.4764462
8515494217,-80.53504199999999,43.4691048
2882855718,-80.5418105,43.4730278
1015447243,-80.5369544,43.4631221
1551340262,-80.55096189999999,43.471844399999995
340086051,-80.56256139999999,43.475945499999995
1866768969,-80.5551887,43.4768402
1999594192,-80.5442645,43.472254899999996
2105113780,-80.53924169999999,43.4699734
6841919902,-80.5519283,43.4644392
6859216580,-80.5446839,43.4737649
1983404448,-80.541912,43.4692211
5931335380,-80.5289324,43.4742797
9991207491,-80.5507329,43.4730166
1585292239,-80.5354181,43.4697639
1675030664,-80.54260959999999,43.4678609
1976914998,-80.54348329999999,43.472045699999995
5976433120,-80.53634079999999,43.4678112
1924285218,-80.5390473,43.4746764
1283196977,-80.5288798,43.4739672
1551340362,-80.54541429999999,43.4741625
1551395164,-80.5346421,43.465646799999995
5612521939,-80.5341997,43.473154
1606967821,-80.55078929999999,43.4713217
8939599470,-80.5523278,43.4769307
340086015,-80.5486792,43.468610899999995
1563802204,-80.5546892,43.470697699999995
11659645140,-80.52891149999999,43.4721474
1983412247,-80.5400449,43.4688863
9786052292,-80.5521115,43.4653415
10572040868,-80.5303655,43.4760716
282723672,-80.5437046,43.462232199999995
2105113784,-80.551142,43.4712112
3151288214,-80.5503354,43.474611499999995
9987490340,-80.55505459999999,43.465167099999995
1613888759,-80.5496982,43.4730201
2716390863,-80.5372725,43.4732264
296180940,-80.5474323,43.4631578
1670745150,-80.56174829999999,43.4721992
1573517540,-80.52942929999999,43.4744272
1932758473,-80.5429444,43.4728322
5929649439,-80.5299773,43.4761449
6939069952,-80.53432459999999,43.473153599999996
7483247553,-80.5349557,43.472644599999995
8932473800,-80.55856519999999,43.4668499
6913629041,-80.5378635,43.4708341
1436010067,-80.5456864,43.4728743
1435948626,-80.5429054,43.468982499999996
1978968408,-80.5425015,43.4706638
9412123881,-80.5418497,43.4737495
9536179438,-80.5422191,43.476546299999995
3561474717,-80.54435169999999,43.4740592
1435922256,-80.5452905,43.4668803
5934471536,-80.52951499999999,43.4730554
5785491560,-80.5318293,43.467230799999996
3139407147,-80.5429063,43.4677285
1566553858,-80.5581031,43.47069
1613888766,-80.5464995,43.4701275
1680975786,-80.5413939,43.4742446
1585288954,-80.5333831,43.4708872
1683458367,-80.54231419999999,43.465747799999995
1551340116,-80.548879,43.4716387
1813325416,-80.5473528,43.4758953
9695530873,-80.528847,43.4640578
5931335305,-80.5294385,43.4747588
10774509483,-80.53319119999999,43.4637792
282813679,-80.54538199999999,43.4657339
6943961113,-80.5403564,43.4731399
3871312333,-80.5421114,43.4683004
1787991421,-80.5296271,43.472627599999996
281859063,-80.5379614,43.4707304
299276440,-80.5311452,43.4673534
1585304149,-80.54575539999999,43.4730956
2709814368,-80.541427,43.472039699999996
1015449888,-80.53366749999999,43.464730499999995
10774536613,-80.5317984,43.464373699999996
9465038842,-80.540858,43.473970699999995
5509672397,-80.5437658,43.4683121
2882855737,-80.54208849999999,43.473038599999995
1505820897,-80.5474259,43.4730188
1680975780,-80.5412614,43.4740531
340086020,-80.5518249,43.4691986
1863629740,-80.54288989999999,43.4676693
2709814361,-80.5460904,43.4718903
1926390161,-80.5413207,43.471808499999995
1983412174,-80.5405598,43.468235199999995
1573458107,-80.5604846,43.4675692
1670745208,-80.5615025,43.4723849
2017459396,-80.5419798,43.4720045
11154348370,-80.5400034,43.476839399999996
1976894095,-80.53958519999999,43.4693026
2882855397,-80.54191809999999,43.4727587
9416952169,-80.54434619999999,43.4706018
1435922226,-80.5464198,43.466792999999996
7561167953,-80.55757109999999,43.4728929
3725159564,-80.54306609999999,43.471092399999996
702836881,-80.5426344,43.467327999999995
1787992625,-80.5469267,43.4719189
6859253530,-80.5348637,43.4708493
10774536634,-80.5318893,43.4639564
1674820237,-80.5378467,43.464701999999996
1999594195,-80.5439495,43.4717987
1450232942,-80.5412442,43.4722298
1863667910,-80.5446983,43.462993499999996
8198274535,-80.53607579999999,43.471866899999995
4464091974,-80.5618997,43.477108099999995
2041303614,-80.5357106,43.472141099999995
9996176045,-80.56363089999999,43.465317899999995
6412477137,-80.5469652,43.471517999999996
9488562618,-80.5538845,43.4695268
1614937368,-80.54274199999999,43.4745266
11866980863,-80.56233,43.476853299999995
8933857734,-80.55866549999999,43.466639699999995
9695557128,-80.5298378,43.4647011
9987490362,-80.56028069999999,43.4613735
6913629028,-80.5327811,43.4732595
1983396698,-80.5420226,43.4701861
5562959583,-80.5316579,43.4650986
5931335334,-80.531048,43.4734793
6949965618,-80.5384414,43.4751212
5512394453,-80.5456141,43.4701125
6956244036,-80.541964,43.465258299999995
2342870168,-80.5430136,43.4684519
3872192561,-80.5433517,43.4678934
1924285156,-80.542795,43.472685899999995
5587309608,-80.5452581,43.4699296
9987490472,-80.55770559999999,43.470470999999996
5562961549,-80.5299596,43.4650703
1505849572,-80.5316856,43.4673727
1926390166,-80.5411318,43.471885
2882855332,-80.5424134,43.4726035
8521233887,-80.5286201,43.4665284
1978968395,-80.5426581,43.4724308
1928157801,-80.54193029999999,43.4698539
2882855613,-80.54205329999999,43.4729047
9987490469,-80.55778769999999,43.4677472
10774536608,-80.5331466,43.463798399999995
10211377487,-80.5484798,43.4729903
2882855321,-80.5423644,43.4725378
3872192593,-80.5409334,43.4706513
1570466617,-80.5384851,43.4666958
1983412152,-80.54084379999999,43.4680703
7693850760,-80.5282277,43.464602
9061470048,-80.54294229999999,43.4968755
9996176202,-80.5617185,43.472228799999996
1983412203,-80.54096969999999,43.4692043
2880932853,-80.5421166,43.4763374
1668187791,-80.53803219999999,43.4717303
1436010121,-80.5507221,43.4724769
1863682402,-80.5410624,43.4768646
1435969038,-80.5414208,43.4673677
9991207502,-80.5431935,43.475831299999996
3725314869,-80.5417148,43.4682758
7805254132,-80.54460499999999,43.4714575
11840221161,-80.54389719999999,43.472779599999996
2882855709,-80.54244039999999,43.4730199
5912631994,-80.53995859999999,43.4731622
1613270564,-80.5387954,43.471116599999995
1951555104,-80.54338369999999,43.4719601
11909019731,-80.5334493,43.4719869
1928274167,-80.542334,43.468123999999996
7805091932,-80.5404521,43.466173
9987490226,-80.5496637,43.4681648
4612127756,-80.54782229999999,43.473245
6913629060,-80.5340283,43.4729299
9982688318,-80.53207359999999,43.474266899999996
5587309604,-80.5443086,43.470215499999995
5587309609,-80.5437573,43.468255
2888358083,-80.5466797,43.4747499
6412477135,-80.54415499999999,43.4708215
9996176020,-80.5605664,43.4665324
2709076725,-80.540387,43.476923299999996
1435992361,-80.53722239999999,43.4686848
6923858622,-80.5429157,43.4637667
1863666760,-80.53753619999999,43.4737668
2727953538,-80.5351629,43.4733276
1712152698,-80.55542609999999,43.4630685
1776714231,-80.5428903,43.4728159
542953680,-80.5508526,43.4689592
9786052276,-80.55173429999999,43.463656199999996
9356754562,-80.5487538,43.4724218
2882855649,-80.5420486,43.472948599999995
404788874,-80.5294263,43.4655171
1605629364,-80.5594115,43.463262799999995
1435969032,-80.54167749999999,43.4662943
8198274526,-80.5326697,43.4732353
542897802,-80.5538905,43.4701425
1932758484,-80.54577499999999,43.471505799999996
5562961524,-80.5307097,43.4652083
1983556422,-80.5376443,43.471041299999996
5562961571,-80.529935,43.4651328
6088996286,-80.5571381,43.4707252
11591615566,-80.5312326,43.4733313
3165908193,-80.5298708,43.4722292
9996176253,-80.5607216,43.4678453
1670745055,-80.56102249999999,43.4720696
1933039889,-80.5397371,43.4712004
1581206935,-80.53684899999999,43.4642854
11198291531,-80.53951719999999,43.4726578
10572039595,-80.53416589999999,43.4729187
253262185,-80.5243333,43.4731856
1983533617,-80.54254859999999,43.470713499999995
5632914540,-80.53811759999999,43.474109899999995
1933039841,-80.53971829999999,43.4715449
7597031694,-80.5433051,43.471491199999996
8477357315,-80.534751,43.4693129
6949965599,-80.5375821,43.4749833
3859200760,-80.5473143,43.4732655
7643481641,-80.5473027,43.4715707
1670744747,-80.55318059999999,43.4698218
2104460160,-80.5365326,43.4724168
5921832412,-80.5429247,43.4680672
9991207493,-80.5507993,43.473118799999995
10032753387,-80.5570508,43.4746488
6949950481,-80.5378937,43.475523599999995
9061372220,-80.53352819999999,43.4655232
2290886855,-80.5333649,43.47813
2716390855,-80.5362115,43.4721998
2446650340,-80.5639269,43.465277199999996
474770394,-80.5384756,43.4726412
10572039606,-80.5299867,43.4720483
1503542029,-80.54502649999999,43.471092
1606967685,-80.5468143,43.4721599
2105113783,-80.5510207,43.4710513
1666150606,-80.5558941,43.4637175
8195956554,-80.53673739999999,43.4628078
8932529572,-80.5590514,43.467664299999996
295175282,-80.54534819999999,43.4709637
1863647985,-80.5392998,43.4686504
1680976163,-80.5409811,43.475986
5512386623,-80.54307969999999,43.4676609
8933857744,-80.5593945,43.4669993
2716390868,-80.5366356,43.4723709
1605689294,-80.5331638,43.4699423
416236167,-80.5547869,43.4653214
5929649453,-80.5301815,43.4753202
1668187697,-80.54308329999999,43.468444999999996
9427288411,-80.53476479999999,43.469090099999995
1983412206,-80.5408132,43.468607299999995
1670744828,-80.5626436,43.4716009
5931335360,-80.5299108,43.4733908
1551340299,-80.5507652,43.4724611
1866716311,-80.5466746,43.467172999999995
2926800156,-80.5372889,43.46902
1606967399,-80.5444593,43.4707156
6077825190,-80.5418818,43.4736634
416188580,-80.5532956,43.470691099999996
11868818199,-80.54658789999999,43.4676374
12049046838,-80.53465779999999,43.4737715
1976915058,-80.5416034,43.4704993
1435992406,-80.5438621,43.4682482
1863667019,-80.55172499999999,43.4687334
2880932846,-80.5431339,43.475738899999996
2882855361,-80.54181439999999,43.472712
4777895869,-80.5332237,43.463012299999995
9356754539,-80.5481678,43.4723684
1926390146,-80.54116239999999,43.4718661
8198274553,-80.54632749999999,43.4749987
2614091386,-80.5348138,43.4658143
6677768127,-80.53822199999999,43.476176599999995
1701347192,-80.55829589999999,43.466853799999996
6412477136,-80.5469926,43.4714591
10572040851,-80.5339159,43.4766443
6391917945,-80.5463521,43.4726736
3139408234,-80.54561439999999,43.4703957
9996176196,-80.5625036,43.472792
9695557092,-80.5299527,43.465088
3115546661,-80.5506946,43.4768665
11571501538,-80.53237089999999,43.4659092
9987490490,-80.56110029999999,43.469300499999996
2882855603,-80.5428474,43.4728816
5618804226,-80.56083699999999,43.4721386
5931335379,-80.5289744,43.4742665
1978968399,-80.54264479999999,43.4724935
3151527324,-80.5361633,43.4716126
1710899795,-80.5294425,43.466806399999996
1710899534,-80.5386044,43.4637976
2882855666,-80.54260239999999,43.4729628
5842286003,-80.5293262,43.469415
9356754575,-80.5482522,43.472365599999996
1983396641,-80.54138549999999,43.470233
3561474349,-80.5424261,43.4727074
1932758483,-80.543275,43.472712
5905501851,-80.5379707,43.474167699999995
8932522299,-80.5582209,43.4678189
4464091933,-80.5620864,43.476439899999995
9997854943,-80.5440149,43.472819199999996
5923178828,-80.5387062,43.4761702
6958710225,-80.5315474,43.4640598
1551340370,-80.550945,43.471652899999995
9283631075,-80.53502,43.476723199999995
8307736601,-80.5455872,43.474109999999996
3671876351,-80.54546429999999,43.4766535
9412123861,-80.5401322,43.4741298
8933907231,-80.5590345,43.466677
9996176142,-80.56226079999999,43.4729931
299184002,-80.5597107,43.4649888
1505808504,-80.553844,43.4695101
1605689357,-80.5345507,43.4692335
1613895063,-80.5340549,43.4729569
1701347075,-80.5585122,43.4667965
1683662790,-80.5348581,43.463304199999996
9996176007,-80.5620713,43.4690878
1710899540,-80.5367046,43.4641508
7742395214,-80.5374892,43.468191999999995
702796491,-80.54209469999999,43.4675675
9987490220,-80.54885639999999,43.4684751
5929649422,-80.5297515,43.4763579
1450232907,-80.542478,43.4720022
3882763128,-80.56207239999999,43.476388799999995
1435948631,-80.5405242,43.4681894
250931942,-80.535299,43.4658464
1947819329,-80.5393043,43.4708076
3725314867,-80.5415356,43.4689301
5934471530,-80.529258,43.4731972
1572288597,-80.5447544,43.4739285
1983443894,-80.54098549999999,43.4701117
7613140841,-80.5440526,43.470508599999995
1926427449,-80.5412056,43.472173999999995
1787992602,-80.5464823,43.4716832
5506780933,-80.54215409999999,43.4677947
8198274558,-80.5511736,43.472859899999996
1928130874,-80.5440431,43.472809
3726203960,-80.54254,43.468418799999995
5512394466,-80.5467359,43.469844099999996
9996176004,-80.5657935,43.4676131
3725314856,-80.5414619,43.469027399999995
9998024934,-80.553512,43.4723555
1436010099,-80.5508215,43.4724406
9987345989,-80.545222,43.465719
1572288331,-80.5467032,43.4772252
1669416567,-80.5454002,43.471059
1435969160,-80.5427558,43.4666097
5931335362,-80.5298165,43.4734227
8933878166,-80.55857619999999,43.4685221
1928157723,-80.542368,43.470396799999996
6958710222,-80.53300519999999,43.4640668
1572288602,-80.54502529999999,43.4743977
1585292231,-80.5367625,43.4705674
2707936309,-80.5305734,43.472973599999996
7483247557,-80.53604299999999,43.472958899999995
1505808493,-80.5539084,43.4697436
9982687499,-80.5368123,43.472042099999996
9996176143,-80.5622016,43.4730723
282813678,-80.5458948,43.4653846
1933039866,-80.5441574,43.4728074
1551340133,-80.5488127,43.471313599999995
3165908191,-80.5299118,43.4721395
1710899886,-80.5291807,43.467282499999996
1605689118,-80.5329692,43.4700564
2882855358,-80.54275179999999,43.4726937
9987490481,-80.5611717,43.469542499999996
9996176016,-80.5607187,43.467821099999995
1976915120,-80.5436557,43.4717749
8039079088,-80.5376564,43.469572799999995
11901270886,-80.5357484,43.4738426
11901343896,-80.5462634,43.462823
1551364920,-80.5428206,43.468517399999996
3860943910,-80.54711189999999,43.4729612
2883965004,-80.5440687,43.472847099999996
1585266622,-80.53620599999999,43.471942
2882855739,-80.5424879,43.4730387
5921580446,-80.5531049,43.4710773
4777895876,-80.53320719999999,43.463798999999995
9999839769,-80.53694809999999,43.4768611
295175087,-80.5584823,43.468561799999996
1551395212,-80.5331369,43.4629068
1674820037,-80.5388025,43.4625371
6809281492,-80.54905149999999,43.4750994
9987490417,-80.5596738,43.465066199999995
6775966991,-80.5418486,43.476186399999996
1435969105,-80.5423347,43.4655546
3725159563,-80.5445941,43.471406599999995
8933907232,-80.55918969999999,43.4666675
9356754559,-80.54878819999999,43.472276099999995
1803209392,-80.5377273,43.4669816
1947819512,-80.538708,43.4700658
8477357303,-80.53389899999999,43.4698056
6451039323,-80.5455759,43.474019
2975947184,-80.5505809,43.471593899999995
6932975455,-80.5290498,43.472251899999996
7613131710,-80.5421992,43.4705577
1924342320,-80.5434179,43.471756299999996
5509672398,-80.543675,43.468245499999995
5569269331,-80.5307943,43.4659463
1863629733,-80.54340049999999,43.467453899999995
7613140838,-80.5443566,43.4705619
2147170548,-80.5405248,43.4668316
7613140805,-80.5440878,43.4705048
1993243534,-80.5425721,43.471125799999996
2882855379,-80.54280849999999,43.472733999999996
2888358176,-80.53769109999999,43.477680299999996
1606967650,-80.54311799999999,43.469158199999995
11591615565,-80.53151969999999,43.472887199999995
11959305610,-80.5609549,43.477121499999996
1436010152,-80.54810119999999,43.4716138
702788343,-80.54117509999999,43.4676003
1435948811,-80.5404994,43.4679844
1983396655,-80.540251,43.469637399999996
3726203957,-80.54215599999999,43.468343
6906766354,-80.5315748,43.4738711
1435948570,-80.54046989999999,43.468203599999995
1551395123,-80.5313941,43.4640347
1928136262,-80.5425906,43.4707004
295175192,-80.5559349,43.4657359
1715025806,-80.5415532,43.4736997
8039079096,-80.5370542,43.469004
6958710196,-80.5298535,43.462469
10844690303,-80.5324578,43.465170099999995
648487904,-80.5419459,43.476151099999996
7596776455,-80.54101159999999,43.470576
11868811732,-80.5436881,43.4703474
2882855400,-80.54246549999999,43.4727645
6672792891,-80.5354685,43.4701375
6958685381,-80.5318194,43.4643999
702836921,-80.5412563,43.4669032
6077825195,-80.54150779999999,43.4736566
2882855343,-80.5420659,43.4726833
1926335075,-80.5397907,43.4721774
2475485471,-80.5256529,43.4678587
1613894978,-80.53585149999999,43.472331
1680976193,-80.5401842,43.4764213
10572039589,-80.5364682,43.472109599999996
1436010089,-80.5462273,43.4716479
5512659943,-80.5462113,43.4687974
10572040859,-80.53480259999999,43.4761497
1450232740,-80.5436608,43.468320399999996
1585294117,-80.5351412,43.470161999999995
1572274240,-80.5416583,43.4640269
1015445179,-80.5580186,43.4657105
2848671582,-80.5455272,43.4738627
1978968406,-80.5424468,43.4705843
5562959617,-80.5300276,43.4644525
1505820849,-80.5475328,43.4731782
10774536605,-80.5334105,43.4638032
340086040,-80.558002,43.4704987
1551340277,-80.5501487,43.4720553
1664677573,-80.5474282,43.4684289
1923753475,-80.5407266,43.47251
3725214091,-80.5411426,43.4702172
1450232815,-80.54202,43.473532299999995
1551340057,-80.54918099999999,43.472463499999996
2041303585,-80.53604969999999,43.4720173
1683662879,-80.5344015,43.463400199999995
8171983427,-80.5464303,43.4751366
1585292230,-80.5337792,43.470991999999995
3165908198,-80.53064049999999,43.4729223
3725314877,-80.54321019999999,43.4682211
4381024793,-80.5468344,43.469430599999995
9412123834,-80.54037749999999,43.474285699999996
1923753497,-80.5406539,43.4725374
9416952171,-80.5402429,43.468589699999995
5931335310,-80.5289306,43.475187399999996
11909019741,-80.5323806,43.4709534
1551379933,-80.5444196,43.462736899999996
8932529573,-80.5589947,43.4675186
9434362233,-80.5307706,43.4739435
3655933137,-80.54182709999999,43.4683001
7545503874,-80.53316509999999,43.4656033
1936239792,-80.5371658,43.4732689
8521252017,-80.52868579999999,43.4665153
1503542073,-80.5453276,43.4712649
2716390840,-80.53387029999999,43.4728013
1551340318,-80.55032469999999,43.4718022
7805091936,-80.5355211,43.472450099999996
5929649430,-80.52977249999999,43.4763503
9996176347,-80.56251259999999,43.466245099999995
10900430767,-80.5375428,43.4682069
5559924050,-80.5287061,43.469395
3871312332,-80.5421353,43.4682884
8023536207,-80.54732659999999,43.463226399999996
9987490359,-80.56021539999999,43.4612523
7551881813,-80.52986109999999,43.4656245
1572288295,-80.5473683,43.4749221
6872474910,-80.53501419999999,43.4713436
10900430757,-80.53721929999999,43.4681881
6809281519,-80.5488319,43.475179999999995
8477357311,-80.5307298,43.471468699999996
8198274544,-80.5412451,43.464253799999994
5512394448,-80.54539489999999,43.4699976
5368788272,-80.5341184,43.473183999999996
1614937378,-80.539694,43.469102899999996
